   Step          Temp          Press          Volume         PotEng         KinEng         TotEng        Enthalpy   
    319000   4589.5506      661051.08      8000          -2164.5773      469.25756     -1695.3197      1605.4456    
    320000   4663.345       652022.09      8000          -2175.4854      476.80266     -1698.6827      1556.999     
    321000   4708.0053      652732.44      8000          -2183.3557      481.36894     -1701.9868      1557.2419    
    322000   4752.7293      648819.42      8000          -2191.2154      485.94174     -1705.2737      1534.4165    
    323000   4442.1168      659988.28      8000          -2162.6769      454.18323     -1708.4937      1586.9649    
    324000   4677.7672      647560.2       8000          -2190.0206      478.27726     -1711.7434      1521.6592    
    325000   4633.0606      647488.66      8000          -2188.6567      473.70624     -1714.9504      1518.0949    
    326000   4534.3722      651508.52      8000          -2181.7438      463.61586     -1718.1279      1534.9894    
    327000   4407.9216      651422.04      8000          -2171.9905      450.68695     -1721.3036      1531.3819    
    328000   4517.2809      646912.42      8000          -2186.2994      461.86837     -1724.431       1505.7371    
    329000   4410.9132      646918.73      8000          -2178.5415      450.99283     -1727.5487      1502.6509    
    330000   4449.3294      645512.53      8000          -2185.5718      454.92068     -1730.6511      1492.527     
    331000   4297.9763      650966.17      8000          -2173.1582      439.44562     -1733.7126      1516.6967    
    332000   4557.1395      640669.55      8000          -2202.733       465.9437      -1736.7893      1462.2068    
    333000   4353.9242      643894.41      8000          -2185.0289      445.166       -1739.8629      1475.2355    
    334000   4339.7551      644155.57      8000          -2186.6288      443.71728     -1742.9116      1473.491     
    335000   4173.2884      648717.12      8000          -2172.6415      426.69693     -1745.9445      1493.2348    
    336000   4380.8097      638749.53      8000          -2196.9038      447.9149      -1748.9889      1440.4202    
    337000   4324.2096      639566.9       8000          -2194.0755      442.12784     -1751.9476      1441.5427    
    338000   4302.7703      641487.7       8000          -2194.8465      439.93578     -1754.9107      1448.1706    
    339000   4199.2358      642367.43      8000          -2187.2116      429.34992     -1757.8617      1449.6122    
    340000   4280.1364      639972.08      8000          -2198.444       437.62158     -1760.8224      1434.6911    
    341000   4202.6434      642161.49      8000          -2193.4357      429.69833     -1763.7374      1442.7083    
    342000   4271.0677      636467.43      8000          -2203.2758      436.69436     -1766.5814      1411.4327    
    343000   4191.666       638359.13      8000          -2198.0429      428.57595     -1769.4669      1417.9928    
    344000   4142.8503      637954.93      8000          -2195.8623      423.58479     -1772.2775      1413.1639    
    345000   4237.3802      631548.43      8000          -2208.3737      433.24999     -1775.1238      1378.3287    
    346000   4305.4692      629076.93      8000          -2218.1161      440.21173     -1777.9044      1363.2074    
    347000   4212.2558      632356.99      8000          -2211.3879      430.68114     -1780.7067      1376.783     
    348000   4113.5838      635373.51      8000          -2204.0779      420.59244     -1783.4854      1389.0665    
    349000   4181.5021      630902.9       8000          -2213.8113      427.53674     -1786.2746      1363.9547    
    350000   4105.1659      630176.62      8000          -2208.7663      419.73176     -1789.0346      1357.5682    
    351000   4136.5365      630753.45      8000          -2214.6946      422.93924     -1791.7553      1357.7277    
    352000   4033.7643      632103.75      8000          -2206.8631      412.43132     -1794.4318      1361.7935    
    353000   4073.9786      630275.66      8000          -2213.6504      416.54303     -1797.1073      1349.9899    
    354000   4018.7204      627434.96      8000          -2210.6433      410.89317     -1799.7502      1333.1629    
    355000   4290.3644      618158.74      8000          -2241.1391      438.66734     -1802.4717      1284.1232    
    356000   4055.9697      626907.33      8000          -2219.8209      414.70171     -1805.1192      1325.1593    
    357000   4118.3963      622601.76      8000          -2228.8524      421.08451     -1807.7679      1301.012     
    358000   4095.1799      622343.15      8000          -2229.0744      418.71074     -1810.3636      1297.125     
    359000   3952.8744      626414.91      8000          -2217.121       404.16075     -1812.9603      1314.8595    
    360000   3922.0592      625618.55      8000          -2216.5508      401.01006     -1815.5407      1308.3026    
    361000   4063.5478      618919.65      8000          -2233.5954      415.47653     -1818.1188      1272.2755    
    362000   4064.4436      618274.15      8000          -2236.2009      415.56812     -1820.6328      1266.5384    
    363000   4004.4291      618228.04      8000          -2232.604       409.43195     -1823.172       1263.7689    
    364000   3965.351       617005.56      8000          -2231.1349      405.43642     -1825.6985      1255.1384    
    365000   3929.895       619475.14      8000          -2230.003       401.81122     -1828.1917      1264.9763    
    366000   3911.2324      617636.27      8000          -2230.5791      399.90308     -1830.676       1253.3101    
    367000   3957.3147      617925.53      8000          -2237.7318      404.61475     -1833.117       1252.3135    
    368000   3689.4923      625410.59      8000          -2212.7885      377.23131     -1835.5572      1287.2477    
    369000   3977.9962      612815.33      8000          -2244.7467      406.72933     -1838.0173      1221.8969    
    370000   3924.1181      614518.68      8000          -2241.6805      401.22057     -1840.4599      1227.9595    
    371000   3977.5603      612420.43      8000          -2249.5438      406.68476     -1842.859       1215.0834    
    372000   3940.5353      609336.14      8000          -2248.1415      402.89914     -1845.2423      1197.2996    
    373000   3859.4573      611989.32      8000          -2242.2154      394.60934     -1847.6061      1208.1837    
    374000   3816.7144      612717.83      8000          -2240.2049      390.23911     -1849.9658      1209.4615    
    375000   3783.8121      614192.12      8000          -2239.2049      386.87501     -1852.3299      1214.4589    
    376000   3922.5233      608072.45      8000          -2255.7339      401.05751     -1854.6764      1181.5556    
    377000   3880.3783      606428.88      8000          -2253.7267      396.7484      -1856.9783      1171.047     
    378000   3709.0795      611833.31      8000          -2238.496       379.23399     -1859.262       1195.7487    
    379000   3858.0149      606469.99      8000          -2256.0044      394.46186     -1861.5425      1166.6881    
    380000   3780.767       607197.36      8000          -2250.3976      386.56367     -1863.8339      1168.0286    
    381000   3923.1822      599324.45      8000          -2267.2451      401.12488     -1866.1202      1126.4312    
    382000   3807.0183      604532.66      8000          -2257.5999      389.24773     -1868.3522      1150.205     
    383000   3884.4579      602491.8       8000          -2267.7258      397.16553     -1870.5602      1137.8064    
    384000   3701.4507      607339.05      8000          -2251.2089      378.45399     -1872.7549      1159.8151    
    385000   3634.249       609208.83      8000          -2246.5588      371.58297     -1874.9758      1166.9304    
    386000   3760.2948      600389.54      8000          -2261.6485      384.47049     -1877.178       1120.6917    
    387000   3638.0267      605585.28      8000          -2251.3255      371.96922     -1879.3563      1144.4568    
    388000   3846.348       595445.38      8000          -2274.8204      393.26898     -1881.5514      1091.6311    
    389000   3636.4782      603403.49      8000          -2255.503       371.8109      -1883.6921      1129.2268    
    390000   3610.0739      603365.87      8000          -2254.9418      369.11119     -1885.8306      1126.9006    
    391000   3679.1091      598093.19      8000          -2264.1168      376.16968     -1887.9472      1098.4563    
    392000   3555.9395      603120.79      8000          -2253.6338      363.57623     -1890.0576      1121.4497    
    393000   3769.1954      595513.76      8000          -2277.5508      385.38053     -1892.1702      1081.3536    
    394000   3684.1995      596055.9       8000          -2270.962       376.69015     -1894.2719      1081.959     
    395000   3667.6383      597853.79      8000          -2271.367       374.99686     -1896.3702      1088.8379    
    396000   3763.2689      593225.19      8000          -2283.2329      384.77458     -1898.4583      1063.6383    
    397000   3692.8237      593116.01      8000          -2278.0501      377.57193     -1900.4782      1061.0732    
    398000   3578.7206      598895.77      8000          -2268.3949      365.90548     -1902.4894      1087.9216    
    399000   3669.5719      593347.37      8000          -2279.7204      375.19455     -1904.5259      1058.1807    
    400000   3683.8228      590097.56      8000          -2283.1814      376.65163     -1906.5298      1039.9499    
    401000   3566.0706      594587.87      8000          -2273.1286      364.61208     -1908.5165      1060.3842    
    402000   3546.2553      593869.9       8000          -2273.077       362.58608     -1910.4909      1054.8248    
    403000   3606.4647      590999.54      8000          -2281.2324      368.74217     -1912.4902      1038.4932    
    404000   3525.0775      592048.91      8000          -2274.8423      360.42076     -1914.4216      1041.8016    
    405000   3601.4733      590419.61      8000          -2284.6231      368.23182     -1916.3913      1031.6964    
    406000   3472.423       589212.51      8000          -2273.3495      355.03711     -1918.3124      1023.7481    
    407000   3465.6991      591864.41      8000          -2274.5735      354.34962     -1920.2238      1035.0781    
    408000   3441.1034      590908.08      8000          -2273.977       351.83484     -1922.1421      1028.3846    
    409000   3508.9264      589389.66      8000          -2282.8192      358.76939     -1924.0498      1018.8952    
    410000   3516.2475      587437.5       8000          -2285.4445      359.51793     -1925.9265      1007.2709    
    411000   3520.7818      587622.52      8000          -2287.7991      359.98154     -1927.8176      1006.3037    
    412000   3490.0027      587810.04      8000          -2286.5221      356.83454     -1929.6876      1005.37      
    413000   3411.4721      589201.79      8000          -2280.3313      348.80519     -1931.5261      1010.4808    
    414000   3423.5556      587508.76      8000          -2283.3948      350.04068     -1933.3541      1000.1991    
    415000   3469.0901      584518.66      8000          -2289.8751      354.69633     -1935.1787      983.4443     
    416000   3566.4594      579771.1       8000          -2301.6625      364.65184     -1937.0107      957.90682    
    417000   3499.6001      582519.23      8000          -2296.6593      357.81583     -1938.8434      969.79607    
    418000   3440.0994      583946.36      8000          -2292.3644      351.73219     -1940.6322      975.13328    
    419000   3445.053       583096.29      8000          -2294.6543      352.23867     -1942.4156      969.10526    
    420000   3454.5168      584153.04      8000          -2297.4177      353.20629     -1944.2114      972.58603    
    421000   3345.5406      586042.24      8000          -2288.0138      342.06405     -1945.9498      980.28081    
    422000   3254.6354      585216.1       8000          -2280.4634      332.76947     -1947.694       974.41156    
    423000   3420.9662      579044         8000          -2299.2445      349.77591     -1949.4686      941.81834    
    424000   3242.1129      585001         8000          -2282.659       331.4891      -1951.1699      969.86165    
    425000   3370.1224      579546.01      8000          -2297.4802      344.57741     -1952.9028      940.89076    
    426000   3417.9404      579820.55      8000          -2304.0736      349.46654     -1954.607       940.55739    
    427000   3443.4873      576062.24      8000          -2308.3947      352.07858     -1956.3162      920.08226    
    428000   3313.8992      579017.33      8000          -2296.8465      338.82887     -1958.0177      933.13611    
    429000   3341.0788      578120.74      8000          -2301.3006      341.60785     -1959.6928      926.98415    
    430000   3376.5786      577503.24      8000          -2306.6152      345.23751     -1961.3776      922.21598    
    431000   3316.8263      577060.46      8000          -2302.1695      339.12816     -1963.0413      918.34137    
    432000   3367.7807      573335.67      8000          -2309.0009      344.33798     -1964.6629      898.12112    
    433000   3283.3111      579170.39      8000          -2301.9798      335.7014      -1966.2784      925.63965    
    434000   3221.4376      577352.8       8000          -2297.3047      329.37516     -1967.9295      914.91291    
    435000   3218.3095      579024.9       8000          -2298.5854      329.05533     -1969.5301      921.66147    
    436000   3259.434       576105.77      8000          -2304.4037      333.2601      -1971.1436      905.47214    
    437000   3208.323       575554.71      8000          -2300.7735      328.03426     -1972.7393      901.12493    
    438000   3199.7001      574605.43      8000          -2301.4945      327.15262     -1974.3419      894.7824     
    439000   3164.6512      577082.21      8000          -2299.5183      323.56905     -1975.9493      905.54203    
    440000   3272.8978      571867.32      8000          -2312.1869      334.6367      -1977.5502      877.9021     
    441000   3273.2762      570890.54      8000          -2313.7809      334.67539     -1979.1055      871.46956    
    442000   3323.224       568821.45      8000          -2320.4365      339.78229     -1980.6542      859.58938    
    443000   3316.8807      566649.18      8000          -2321.335       339.13372     -1982.2013      847.19573    
    444000   3109.8425      574861.55      8000          -2301.6873      317.96515     -1983.7222      886.68096    
    445000   3241.5908      567565.81      8000          -2316.6585      331.43572     -1985.2227      848.75122    
    446000   3280.0853      568448.7       8000          -2322.0775      335.37158     -1986.706       851.67646    
    447000   3244.8144      567039.86      8000          -2319.9514      331.76532     -1988.1861      843.16168    
    448000   3100.3032      569611.97      8000          -2306.63        316.98981     -1989.6402      854.55065    
    449000   3236.1471      565282.78      8000          -2321.9958      330.87913     -1991.1167      831.45763    
    450000   3182.4275      565686.99      8000          -2317.9665      325.38658     -1992.5799      832.01271    
    451000   3179.7035      567938.23      8000          -2319.1626      325.10806     -1994.0545      841.77903    
    452000   3121.873       568069.43      8000          -2314.7004      319.1952      -1995.5052      840.98339    
    453000   3181.6084      563306.84      8000          -2322.2529      325.30283     -1996.95        815.75801    
    454000   3268.9234      562028.91      8000          -2332.6104      334.23033     -1998.38        807.94703    
    455000   3153.736       566323.74      8000          -2322.2772      322.45303     -1999.8241      827.94791    
    456000   3104.6577      565408.48      8000          -2318.6606      317.43502     -2001.2256      821.97634    
    457000   3244.79        561855.92      8000          -2334.3995      331.76282     -2002.6366      802.82666    
    458000   3178.9333      562075.93      8000          -2329.0819      325.02932     -2004.0525      802.50931    
    459000   3031.5538      566979.07      8000          -2315.3804      309.96053     -2005.4199      825.62434    
    460000   3102.2334      565972.91      8000          -2323.9931      317.18715     -2006.806       819.21432    
    461000   3056.0093      565673.52      8000          -2320.6275      312.46098     -2008.1665      816.35883    
    462000   3196.9325      559444.28      8000          -2336.3959      326.86964     -2009.5262      783.89525    
    463000   3015.6631      565734.33      8000          -2319.2081      308.33579     -2010.8723      813.95667    
    464000   3017.545       563861.69      8000          -2320.7611      308.52821     -2012.2329      803.2456     
    465000   3056.2212      561963.52      8000          -2326.0494      312.48265     -2013.5668      792.43377    
    466000   3039.4355      562643.55      8000          -2325.6374      310.76639     -2014.871       794.52513    
    467000   3115.3121      559484.78      8000          -2334.7317      318.52438     -2016.2074      777.41635    
    468000   3134.3851      556514.87      8000          -2337.9798      320.4745      -2017.5053      761.28908    
    469000   3129.9902      559227.79      8000          -2338.8166      320.02514     -2018.7915      773.549      
    470000   3087.8769      557712.79      8000          -2335.7844      315.71928     -2020.0651      764.71066    
    471000   3048.634       558521.44      8000          -2333.0471      311.7069      -2021.3402      767.47338    
    472000   3053.1328      559107.24      8000          -2334.7544      312.16688     -2022.5875      769.15107    
    473000   3113.5229      555166.12      8000          -2342.1598      318.34144     -2023.8184      748.24137    
    474000   3027.3253      556749.68      8000          -2334.588       309.52819     -2025.0598      754.90696    
    475000   3030.2573      555819.13      8000          -2336.1313      309.82797     -2026.3033      749.01703    
    476000   3065.8814      554217.05      8000          -2341.0248      313.47035     -2027.5545      739.76636    
    477000   2931.7221      556919.03      8000          -2328.5188      299.75326     -2028.7655      752.04686    
    478000   3098.7431      552583.85      8000          -2346.7937      316.83029     -2029.9634      729.20251    
    479000   2999.1931      556004.9       8000          -2337.807       306.65183     -2031.1552      745.09278    
    480000   2960.1081      556116.21      8000          -2334.9805      302.65558     -2032.3249      744.47879    
    481000   2866.9919      560286.85      8000          -2326.6129      293.13494     -2033.478       764.15066    
    482000   2989.8256      554618.99      8000          -2340.3557      305.69405     -2034.6617      734.66613    
    483000   3028.5604      553355.79      8000          -2345.5017      309.65447     -2035.8472      727.17318    
    484000   2994.5843      555021.69      8000          -2343.1972      306.1806      -2037.0166      734.32192    
    485000   3102.2957      547698.73      8000          -2355.361       317.19352     -2038.1675      696.60606    
    486000   2901.3328      556963.48      8000          -2335.9568      296.64612     -2039.3106      741.72368    
    487000   3051.6184      549217.61      8000          -2352.4637      312.01204     -2040.4517      701.90593    
    488000   3010.6011      549071.56      8000          -2349.4159      307.81823     -2041.5977      700.03064    
    489000   2990.2438      552104.52      8000          -2348.4354      305.73681     -2042.6986      714.07395    
    490000   2911.6037      553054.4       8000          -2341.5122      297.69627     -2043.8159      717.69954    
    491000   2999.159       550302.72      8000          -2351.552       306.64834     -2044.9036      702.87212    
    492000   2896.8858      551461.15      8000          -2342.1685      296.19144     -2045.9771      707.58294    
    493000   2866.1143      553817.52      8000          -2340.1278      293.04521     -2047.0826      718.24328    
    494000   2880.3933      553137.88      8000          -2342.6741      294.50516     -2048.169       713.76336    
    495000   2995.7457      548521.18      8000          -2355.5497      306.29934     -2049.2504      689.62976    
    496000   2921.3845      549460.6       8000          -2349.0157      298.6963      -2050.3194      693.25153    
    497000   3005.2051      546573.91      8000          -2358.672       307.26652     -2051.4055      677.75157    
    498000   2932.2547      547329.33      8000          -2352.2501      299.80772     -2052.4424      680.48665    
    499000   2852.9351      551190.23      8000          -2345.1785      291.6977      -2053.4808      698.7265     
    500000   2898.3243      548698.94      8000          -2350.8483      296.33851     -2054.5098      685.25798    
