LAMMPS data file via write_data, version 2 Jun 2022, timestep = 500000

192 atoms
2 atom types
128 bonds
1 bond types
64 angles
1 angle types

0 24.8895 xlo xhi
0 24.8895 ylo yhi
0 12.4447 zlo zhi

Masses

1 15.9994
2 1.008

Pair Coeffs # lj/cut/tip4p/long

1 0.1852 3.1589
2 0 0

Bond Coeffs # harmonic

1 0 0.9572

Angle Coeffs # harmonic

1 0 104.52

Atoms # full

109 37 1 -1.1794 6.779571082732835 2.5248314242782643 2.9069194163864354 0 0 1
111 37 2 0.5897 7.22454501849406 2.3446260016155187 2.078815382241211 0 0 1
4 2 1 -1.1794 10.946773507456221 3.3071613514802802 0.965089181437102 0 0 -1
110 37 2 0.5897 5.9744388667070165 2.008936366940715 2.863953718356952 0 0 1
39 13 2 0.5897 8.876349316818928 5.041475575407714 5.520181545432819 0 0 -1
136 46 1 -1.1794 8.561681566425458 2.1298413173003965 0.6645458191501292 0 0 3
105 35 2 0.5897 7.622472647334424 3.0092016194672664 4.189728397248924 0 0 2
104 35 2 0.5897 7.671521825589485 3.384538010063987 5.655542516578475 0 0 2
153 51 2 0.5897 6.885236230039089 2.657106866737287 8.282642840690857 0 0 1
118 40 1 -1.1794 10.61071500096687 4.075964630203335 3.492530848922883 0 0 2
120 40 2 0.5897 9.891521316098789 3.7831850094727755 4.052238446964716 0 0 1
5 2 2 0.5897 10.94695353615249 3.465938233013431 1.9090285460886034 0 0 -1
84 28 2 0.5897 2.470739565611331 5.146009482375954 10.35466731095156 0 0 3
178 60 1 -1.1794 5.852929155692446 0.1507529966306075 11.0018150159068 0 0 1
77 26 2 0.5897 1.2319619528722503 2.982404912926779 3.8690616351234124 0 0 2
58 20 1 -1.1794 9.929305899272471 3.0868288278634632 7.632901776141653 0 0 0
152 51 2 0.5897 6.787862200521829 4.165083453338506 8.190877992142482 0 0 1
62 21 2 0.5897 10.912648427246545 4.613571780975951 7.49814951374766 0 0 -3
114 38 2 0.5897 4.871000354830363 0.7544306899735345 7.8755449406853915 0 0 -3
172 58 1 -1.1794 3.0515946139552805 3.1899114653934766 7.509878560784604 0 0 3
112 38 1 -1.1794 5.078417250594931 1.5393063963768756 8.382673635810104 0 0 -3
74 25 2 0.5897 6.615343201902963 5.367838536226514 11.73233790196097 0 0 -3
23 8 2 0.5897 8.72916097200951 1.2223014449736684 11.77551998046207 0 0 2
180 60 2 0.5897 5.647488119875882 0.8772888689263779 11.590178247144214 0 0 1
166 56 1 -1.1794 2.79723002343958 5.74478775168022 8.590361035298377 0 0 -2
22 8 1 -1.1794 8.5752307682807 0.7000133572410426 10.988276460666027 0 0 2
82 28 1 -1.1794 2.870016692030218 4.965666727119269 11.205717248087096 0 0 3
174 58 2 0.5897 3.8970359858060957 2.7842614651455797 7.701993842244073 0 0 3
6 2 2 0.5897 11.265155329963019 4.125484454192456 0.5840224558530657 0 0 -1
119 40 2 0.5897 10.708705287468689 5.006417827302915 3.6947362467201814 0 0 2
167 56 2 0.5897 2.692461932157505 4.850334546198859 8.26600002678382 1 0 -2
54 18 2 0.5897 6.2995306175649395 3.386917805306278 11.224960264267786 0 0 -1
59 20 2 0.5897 10.015633177472893 2.49541541894308 6.8852334664110835 0 0 0
61 21 1 -1.1794 11.186532551219605 5.530651779987385 7.4846018082420676 0 0 -3
52 18 1 -1.1794 7.174413472247707 3.7742082157611936 11.253590420593005 0 0 -1
83 28 2 0.5897 3.170155660621908 5.8200385568065185 11.515871860538333 0 0 3
53 18 2 0.5897 7.453563029646899 3.8043958232725035 10.338496508420793 0 0 -1
151 51 1 -1.1794 7.416061945189212 3.453093939238322 8.311991958665638 0 0 1
132 44 2 0.5897 5.856983655322452 5.588941542039649 2.5224127541269605 0 0 3
60 20 2 0.5897 8.984823336606093 3.1795958394220984 7.757713069369616 0 0 0
137 46 2 0.5897 8.177053125865584 2.8053128570338424 0.10595003742660694 0 0 3
138 46 2 0.5897 9.395500001977537 2.502023553194886 0.9517023741626516 1 0 3
64 22 1 -1.1794 6.474044839586922 5.882957998477563 7.240410688654944 0 0 -1
20 7 2 0.5897 2.790442663808321 0.7058611092203008 10.62646053875522 0 0 -3
40 14 1 -1.1794 1.4873864077121968 1.075766406247364 8.119772739581109 0 0 -2
170 57 2 0.5897 0.5727337324374046 2.033268061404474 6.807032755672538 0 0 1
41 14 2 0.5897 0.6104914357678181 0.6920221236410029 8.124948200377842 0 0 -2
63 21 2 0.5897 10.836343152815505 5.8977121357865565 8.29630717108018 0 0 -3
179 60 2 0.5897 6.8087476433435095 0.09973457052669202 11.008129921383816 0 0 0
38 13 2 0.5897 9.722304127793459 5.80126461260967 6.519670259005866 0 0 -1
42 14 2 0.5897 2.043208806318683 0.40972796328045885 8.524352744530205 0 0 -2
37 13 1 -1.1794 9.119569511740442 5.927992492496002 5.786945931398761 0 0 -1
169 57 1 -1.1794 0.09344151365442288 2.378454612566323 6.05380223126876 0 0 1
24 8 2 0.5897 8.930811551915172 1.2303122580274721 10.275130673475584 0 0 2
171 57 2 0.5897 0.17809021100066064 1.6999020245199548 5.384002034979756 0 0 1
73 25 1 -1.1794 6.071297602486229 6.125026636087081 11.948931119104296 0 0 -3
188 63 2 0.5897 10.556402849756156 6.064552412660359 11.09423017010079 0 0 1
19 7 1 -1.1794 3.20012943681872 0.05411408194964169 10.057590392398545 0 0 -3
2 1 2 0.5897 0.03333078265617928 4.244924819006695 7.033001723698997 0 0 -1
117 39 2 0.5897 4.371416985962367 8.562852085895159 4.703569218846799 0 0 1
190 64 1 -1.1794 3.8053300079422097 9.83166676921983 2.282842908621928 0 0 -1
191 64 2 0.5897 4.295138672368033 9.38377804406883 2.9725648803880143 0 0 -1
185 62 2 0.5897 7.335445375871567 11.537814824494454 9.129286783732319 0 0 1
90 30 2 0.5897 3.9397135811192876 10.392205050099976 6.100600911584973 0 0 0
150 50 2 0.5897 4.031211091049914 11.722070895239455 2.9057369198078122 0 1 1
192 64 2 0.5897 4.462569695204998 10.04159337282439 1.6193682080494245 0 0 -1
96 32 2 0.5897 2.297874620303594 8.23390535645774 5.567826467583492 0 0 -1
148 50 1 -1.1794 4.556452318868949 12.236099634221825 3.5190297762300724 0 1 2
88 30 1 -1.1794 3.5080632116167294 9.540544235012982 6.032911184275391 0 0 0
100 34 1 -1.1794 0.838443183540708 7.79161758548619 7.874269963520219 0 0 2
160 54 1 -1.1794 4.34740043297178 8.098659734084784 8.645766765216168 0 0 0
9 3 2 0.5897 9.589982159033863 6.530390790691659 0.9277601742259005 0 0 2
10 4 1 -1.1794 10.660132546511011 11.12155500616958 5.590513240597342 0 0 1
34 12 1 -1.1794 3.85610866445087 7.534745707646856 11.634103761091927 0 0 -1
124 42 1 -1.1794 2.3012522270695057 6.8277255689014735 2.7137132383612315 0 0 0
125 42 2 0.5897 2.961193123585623 7.4200004926307 2.353268618877451 0 1 0
29 10 2 0.5897 11.886928196067736 9.465433423808618 10.711284920753391 0 0 0
127 43 1 -1.1794 7.189020538930393 10.78521343863429 1.6425726776231242 0 0 -2
94 32 1 -1.1794 1.9790495041647083 7.339457684881652 5.447220725596523 0 0 -1
115 39 1 -1.1794 4.939480072962863 8.143240107968138 4.057456681090364 0 0 1
116 39 2 0.5897 5.8226698461250965 8.425719821274754 4.294969531881867 0 0 1
11 4 2 0.5897 11.102724562631039 11.775877805951332 6.131073662334328 0 0 1
126 42 2 0.5897 2.056476165785617 7.222078126976485 3.5508532112822797 0 0 0
131 44 2 0.5897 5.9699675368314695 7.059108430510494 2.8655438945675242 0 0 3
85 29 1 -1.1794 8.424716055523186 9.865696350102276 6.116170357022503 0 0 -4
161 54 2 0.5897 3.9641311908291885 7.320859683236532 9.05118456723516 0 0 0
7 3 1 -1.1794 9.068387971258314 6.975494659139417 1.5956327591081574 0 0 2
32 11 2 0.5897 8.052678634702556 9.004513537638196 4.643474706520913 0 0 -2
98 33 2 0.5897 10.346837615578917 6.8446386296429145 4.714091982352017 0 -1 0
99 33 2 0.5897 10.133581886698362 6.935510963361836 3.218044222042045 0 -1 0
31 11 1 -1.1794 7.814265400412125 8.619913601861928 3.7999858251067584 0 0 -2
33 11 2 0.5897 8.636009260632386 8.27140049369718 3.454287697956837 0 0 -2
97 33 1 -1.1794 10.811439476408108 6.996543255482761 3.8911087440775636 0 -1 0
46 16 1 -1.1794 12.360138123642534 8.805230812853695 2.350064580871345 0 0 -1
128 43 2 0.5897 7.400145144713 10.443681746188219 2.511488058712539 0 0 -2
8 3 2 0.5897 8.277485366221262 6.4425165811613105 1.6771098559821063 0 0 2
75 25 2 0.5897 6.173211214194493 6.231076339836659 0.4500642867364238 0 0 -2
47 16 2 0.5897 12.225421100470689 8.11188182358289 2.996091542641595 0 0 -1
156 52 2 0.5897 10.747060847507585 9.544871467119775 1.1203315650006684 0 0 -1
154 52 1 -1.1794 9.926710053697983 9.497542469144658 0.6293964595128242 0 0 -1
155 52 2 0.5897 9.650487014546236 8.584708831166472 0.7110539494477864 0 0 -1
57 19 2 0.5897 7.354270085518744 11.198220601031192 6.701417547246153 0 0 2
95 32 2 0.5897 2.721473069023631 6.785481992183726 5.68836344883127 0 0 -1
35 12 2 0.5897 4.760875142819491 7.2272016978206635 11.578898771408511 0 0 -1
89 30 2 0.5897 3.539850522034836 9.184144344302435 6.9207176222903835 0 0 0
70 24 1 -1.1794 6.963623726900196 7.428353085578727 9.402495830059854 0 0 0
67 23 1 -1.1794 0.54540080221597 9.98868212487988 9.690419830137913 0 0 -2
36 12 2 0.5897 3.8510774741628664 8.355337767937355 11.141319950287038 0 0 -1
106 36 1 -1.1794 1.565047623903023 10.466981280972838 12.315890369784784 0 0 -1
69 23 2 0.5897 0.5785782472383773 9.284378204181476 9.043049959239083 0 0 -2
108 36 2 0.5897 1.0775593938399701 10.315522417636853 11.506169053126605 0 0 -1
72 24 2 0.5897 6.039385038992598 7.577882588800552 9.203358727916395 0 0 0
80 27 2 0.5897 3.054968600440639 11.140983296597575 9.400774246037647 0 0 1
18 6 2 0.5897 3.143563023909927 10.15045624723511 11.32770075859777 0 0 1
17 6 2 0.5897 4.559845751929855 10.448436768647163 10.883579984271105 0 0 1
14 5 2 0.5897 6.259650288726819 11.471716088584035 0.32616139129776295 0 0 2
16 6 1 -1.1794 3.7575538351733337 10.005087527225418 10.607899311623157 0 0 1
15 5 2 0.5897 6.59701146178809 11.864900980613356 11.348367187627522 0 0 1
13 5 1 -1.1794 5.865588605555647 11.606037484881863 11.908941216741896 0 0 1
107 36 2 0.5897 1.5121149218013799 9.635424178465477 0.3422983067694659 0 0 0
71 24 2 0.5897 6.968058152494571 7.1313176380087056 10.312430390288531 0 0 0
68 23 2 0.5897 0.8914315091974656 10.753660191790875 9.230742631577149 0 0 -2
162 54 2 0.5897 4.012570164281937 8.829690169585177 9.165107474076802 0 0 0
28 10 1 -1.1794 11.086575964609157 9.988387716791037 10.758057475104534 0 0 0
66 22 2 0.5897 6.7900039004233115 6.319804711105073 8.03133836718169 0 0 -1
184 62 1 -1.1794 7.833663461510994 11.579869579134314 9.945523102764627 0 0 1
186 62 2 0.5897 8.647592802200919 12.023704167255737 9.707278620186372 0 0 1
87 29 2 0.5897 8.711897465579254 9.426136522448997 6.916511370025152 0 0 -4
86 29 2 0.5897 9.208582728564505 10.308540611499376 5.791095138140172 0 0 -4
79 27 1 -1.1794 2.963475096401954 12.020582203982475 9.034485456703418 0 0 1
101 34 2 0.5897 1.0721039009259834 7.931089865003229 6.956564684528758 0 0 2
130 44 1 -1.1794 6.345357570194789 6.3822314828294315 2.302381615129422 0 0 3
158 53 2 0.5897 8.965255874186738 9.848870363457854 9.358604374645092 0 0 1
157 53 1 -1.1794 9.034678837033818 9.136099660561918 8.723490111155089 0 0 1
121 41 1 -1.1794 10.74798176245661 7.0870229804739155 9.6015232338586 0 0 -1
129 43 2 0.5897 7.882558069483824 10.446376845751306 1.0765089226333073 0 0 -2
30 10 2 0.5897 10.726094744769952 9.798489716009223 11.624213650855577 0 0 0
123 41 2 0.5897 10.303321740023158 7.857925092318833 9.249076733715372 0 0 -1
122 41 2 0.5897 11.57870241107189 7.422355872758747 9.938695823214028 0 0 -1
159 53 2 0.5897 8.244655426798602 8.613636853324467 8.861787645178845 0 0 1
12 4 2 0.5897 11.167681476736828 11.097327738412718 4.7793174417939435 0 0 1
102 34 2 0.5897 0.18189615427805966 7.095438705981763 7.851613477191937 0 0 2
181 61 1 -1.1794 4.5517961058227225 11.925478389274646 6.308686444096978 0 0 2
51 17 2 0.5897 10.709439361991185 11.598034216770913 10.262692392783483 0 0 -1
182 61 2 0.5897 3.823390653032452 12.321890941055775 6.786718211524825 0 0 2
55 19 1 -1.1794 7.027518574141934 11.94894427528575 7.197278820053115 0 0 2
56 19 2 0.5897 6.1387384510018785 12.084962188409774 6.868948889405975 0 0 2
183 61 2 0.5897 4.493992629097318 12.299833994582986 5.429624129013877 0 0 2
168 56 2 0.5897 2.0958090886133323 6.238028874743134 8.164973839582812 1 0 -2
149 50 2 0.5897 5.366883788413144 12.421089536492659 3.0444658548968957 0 0 2
49 17 1 -1.1794 10.466695748697518 12.434280344547089 9.865200622795413 0 0 -1
50 17 2 0.5897 10.190960244574653 12.979264496661221 10.602217539534601 0 0 -1
175 59 1 -1.1794 11.577355442775412 12.853906464260733 7.248632885048283 0 0 1
81 27 2 0.5897 3.030591733134109 12.603614089362086 9.79066072433571 0 0 1
176 59 2 0.5897 11.144008994305628 12.688200264727021 8.085879281580787 0 0 1
177 59 2 0.5897 11.619383646369625 13.808054034374546 7.184857539796555 0 0 0
27 9 2 0.5897 7.356227726456141 23.147875228268425 7.639142176902169 0 -1 -2
21 7 2 0.5897 4.018346329777727 24.718835840866802 10.500566160288665 0 -1 -3
25 9 1 -1.1794 7.34049833743617 24.06238853317906 7.921364644467814 0 -1 -2
26 9 2 0.5897 7.54011513223935 24.028302094248776 8.856897387878874 0 -1 -2
3 1 2 0.5897 23.880220538224993 5.200065885973994 7.573893825914246 -1 0 -1
1 1 1 -1.1794 24.799203818229 4.949684445188341 7.668818014650404 -1 0 -1
91 31 1 -1.1794 13.36065515689715 8.480649945434575 10.27876178236783 0 0 -1
92 31 2 0.5897 14.261064458392456 8.37044852493544 10.584294956216839 0 0 -1
93 31 2 0.5897 13.328614896247657 8.003877803327809 9.449368438912868 0 0 -1
48 16 2 0.5897 13.148956354854064 8.541735319229483 1.8761790951659338 0 0 -1
43 15 1 -1.1794 13.323228971664012 7.256179363868261 7.936868710308771 0 0 -4
45 15 2 0.5897 13.599927244703766 7.563661617404028 7.073662880610503 0 0 -4
44 15 2 0.5897 12.779967558085463 6.489201703210559 7.755642526282367 0 0 -4

Velocities

173 -0.011877180821931656 0.009765843011787602 -0.012489574372959538
65 0.015949010435141377 -0.008999601617858104 0.015187720267061314
187 -0.0040998157474396064 -0.001855962791560969 -0.0005830637878620573
189 0.005263182065707795 -0.008062096247354432 -0.0015487667739936728
164 -0.025468051700215898 0.008597133130106172 -0.0022045055201027884
142 -0.004967223317834455 0.0004820080489221169 0.0008082114015913807
144 -0.028507230477782627 -0.0090188070137497 -0.010819378080421545
147 -0.024183080379546376 0.0274411852213386 0.012508329156988348
145 0.00010014861127569074 -0.0006672389718923751 0.004636654951325158
134 0.004394207869634504 0.004196723354146238 -0.005555204033067005
113 -0.012077516908228182 0.015834929155260583 -0.0019305554162493998
133 0.0005778793675996558 0.00041297428081449485 -0.0009730864944097726
135 -0.032430981536762264 -0.027098884708144477 0.00634171705683431
141 0.024874154201834333 -0.002815709746755703 -0.026148953794326392
139 -0.003241661412620251 0.00013670894925537353 -7.887266749159273e-05
146 0.006068860757761651 -0.0035983968909955163 0.0015879365386817462
143 0.00875212676145648 0.006390953946650769 -0.02096954477332159
163 0.0022683824037285157 0.006607918159957036 0.006055495396180901
165 0.005154321892789468 -0.0006692363748529381 -0.019571546119931987
140 -0.005649868870703349 0.03460180044648291 0.0056371253474046396
78 0.018302350565856093 0.004135615162503935 -0.00554640664241436
76 -0.0014995469208383637 0.005087412498443965 -0.0017110835511893754
103 0.0032547798827193735 -0.0028298806721715115 -0.0028418522169980876
109 -0.0072596461465532225 0.0010957738774501774 0.006549099494915597
111 0.009247290069007192 0.016048525004507538 0.012174744606875615
4 0.0006747735821243912 0.0026182534927672047 -0.0011152186722618415
110 -0.005758512560877081 0.0008590586548613703 -0.018263615619953537
39 0.0358216683714762 -0.009283843264981842 -0.01221936401845176
136 -0.00035318420068255004 0.004916945743784627 0.009240598787702793
105 -0.009280215122805462 -0.0008375380476867818 0.00677595176786309
104 0.010008687729409946 0.01623105175439659 0.0018029395266733264
153 -0.02166930185171338 0.009502634634901686 -0.010211841297176396
118 0.006860839799827089 -0.0056462328797129 0.005255396460539882
120 -0.008197884918312966 -0.00032386893398740494 -0.01136270968613132
5 0.011825119599727343 0.013666555047221739 -0.0029774319828083213
84 -0.0051673186863956545 0.0011695298227774797 0.0024435305581464203
178 0.0034316244620015935 0.0058244132580776015 0.005949142601152332
77 0.018554623294930135 0.011102379949989936 -0.004018995580839976
58 0.009654635255184394 0.0030066871067717027 0.0030679556912763225
152 0.006480694608180593 0.012357587782792228 0.007060056095507804
62 0.002838600348036569 -0.0030601016234743585 0.013538669260437036
114 -0.032424132295453253 0.001523482545489897 0.008407789770782517
172 0.0023975648924900376 0.0007815796999881704 0.0008351253741281454
112 -0.003051554235262903 0.004352204896307862 -0.00794635872044475
74 -0.03627120997792722 -0.024975000602155274 -0.01240616291489328
23 -0.0062956401583141065 0.006377309373597068 -0.01064652723289784
180 0.0022141043104726504 -0.0018892472136116248 0.015053333748765317
166 4.12901202739096e-06 -0.0006428387697122511 6.862280334973368e-05
22 0.005346815410429651 -0.0013774935156121366 -0.007783322093545933
82 -0.00024299596581566984 0.010429814926507524 0.0021036132329052847
174 -0.0073832224561557885 -0.00926914678324861 0.02250720836820567
6 0.008188180131839303 -0.00616968679519937 -0.013713588836351357
119 0.003014480596249083 -0.004275616175458431 0.0008237583754502469
167 0.004920098521748645 -0.005415154678397104 0.011612499402482055
54 0.0007685557868004829 0.00821898951616069 0.0017969927217647648
59 -0.022075627810030012 0.021645839568176204 -0.015323001532395913
61 0.002098997273517523 -0.003045464220013557 0.0010367063616692016
52 0.00481214572282911 -0.0010485860521627424 0.0034338226955228117
83 -0.03285286112105407 0.019655681244804296 0.008375937542655367
53 0.0071314067584527935 -0.004669691765549346 0.004022835121718498
151 -0.006890421538791228 -0.0007332310619571021 -0.0005848659852031082
132 -0.004437306882401991 0.0015442988704073908 0.006836401326187308
60 0.014796929448730888 0.02777339759178872 0.02337256107013003
137 0.011341279838611142 -0.016512799731436417 -0.024719877446141916
138 0.004789736114558587 0.005991135969147157 -0.007173301991040354
64 0.003881679026744398 1.7078741302999807e-06 0.005273353608489998
20 -0.03420311859810913 -0.010728039310419917 -0.008931650341523477
40 -0.0023903786343746746 0.002243822634554612 -0.0005323339751725093
170 -0.025153494661397695 0.006971608256160155 0.00821765474671332
41 -0.010718576739717234 0.021134052828854704 -0.006019946445238446
63 -0.006972696454377135 0.010279052564555134 -0.008906313413290881
179 0.0038883692207374253 0.01341278199665492 -0.0020538729550436457
38 -0.004014048126687364 0.01237052660171138 0.005093077435419011
42 -0.015732291765228758 -0.018086376810360655 -0.01551492925966667
37 0.002017797030979168 -0.0029460500465104175 -0.0025488727011834422
169 0.005764594990806434 0.001436715415890905 -0.014050175822647401
24 -0.00890085854040992 0.003855035769372763 -0.011014382176076053
171 0.0205443050214679 -0.010121210942240702 -0.0004966750965366616
73 -0.0022641261584844547 -0.0030441793314508634 -0.004025093834911807
188 -0.021931797104261137 0.013196068435095484 -0.001048499685057905
19 -0.001133118925107647 0.004138151484877526 -0.0021729677216940084
2 0.011974532498731332 0.0036497696916492866 -0.01292973125428689
117 -0.01616349881234011 -0.021515167658882867 -0.008537065197833772
190 -0.005883676377165927 -0.0009594059126924718 -0.0015054635078641724
191 0.0030350474013508626 -0.006938615620094277 -0.011734156045018568
185 -0.006348646098379687 -0.008361827718116261 0.003373035934782253
90 -0.032474367545863206 0.020977625482882404 -0.0032554506561980707
150 -0.015655712448509388 -0.0026714873345987087 0.016866532759511856
192 -0.013903136109099814 0.007684291581826978 -0.0067199132166540325
96 0.00044349790681866405 -0.010346515498473359 0.0032112680091998433
148 0.0012432294692859215 -0.0023377774716219473 0.0020988216624365148
88 0.005868816501568765 0.0009804565457130433 0.00413198689116654
100 -0.002544685100134012 0.0005775437925364991 0.0020525338590638063
160 -0.004464876645018439 -0.00039955732418636534 -0.00269246774097474
9 -0.007534357204917674 -0.0030856256079349353 -0.003448646804456622
10 -0.003174733088138891 0.0013650328062618123 -0.0023184209891862783
34 -0.0032495866002255876 0.0003161473359255672 0.0004345454394179576
124 -0.002211609665072772 0.002870477006575787 0.006717077404885286
125 0.008439419170669104 -0.008620601746942382 0.007289310701278273
29 -0.00017812390957065865 0.003092491948825972 0.009671075534483674
127 0.006887776239476921 0.004675535332662348 -0.00017478142746556234
94 -0.004462861959336212 -0.00826833932358639 0.0007997820616174973
115 -0.0001977302886591102 -0.0065659163759003245 -0.004227478625743979
116 -0.00796589997220386 0.004307138300458468 0.01180907913928651
11 0.004085539579301012 0.006951898812986509 -0.014993546412218287
126 -0.009488220119423537 0.01687950180487459 -0.001984228458665783
131 -0.0031887438143317986 0.004335326542451693 -0.005532056455323535
85 0.005207020710524234 -0.003598027217394738 0.009450395279989504
161 0.03046513150477748 -0.022781142815347766 -0.012524603646159642
7 0.004771140586664685 0.0014745591778485354 0.003083253530218886
32 -0.00029625765028382106 0.014443082072338307 -0.011668551805889306
98 0.0055667496448685684 0.011357857993170182 0.0018136063760804413
99 -0.005350907925125288 -0.005551613836540044 0.002327732734819815
31 0.0012137035242494308 -0.003510711936624755 -0.003917018516152951
33 0.006422051479829768 0.011193364946601309 -0.006377576646963934
97 0.0015560480891237533 -0.009288269867133487 -0.004276636934898591
46 -0.00018074176709307116 0.002739545240419182 0.0021085540998030654
128 -0.014634855045845798 -0.024633643444708874 -0.006512204121530196
8 -0.011614563939354955 0.024258911609786847 -0.007483553528645471
75 0.02225445030146234 -0.0028214423000459624 -0.006676143252092752
47 0.006673668254127553 -0.003701447099648303 -0.0033616145007231983
156 0.0030443674349590107 0.017036192827992284 -0.005385983978548153
154 0.0010553418591098943 0.0023940339661443124 -0.0006732849685208695
155 0.0014368028631247046 0.004832068702947521 0.02750534718621381
57 -0.02333365756650829 -0.02561415283767836 0.0024025211515613038
95 -0.011816077236391168 -0.013167346780977935 0.012184087115988366
35 0.002372515515613612 0.01586227250397137 0.00594299676923334
89 0.021565355056416526 0.010380273957310419 0.007315025004785177
70 0.004781407801142586 -0.00481684721926123 0.006562952509510281
67 0.00017171475273274322 0.0031791352516033983 0.006993268611493925
36 -0.015460859553328276 -0.0022305092821158484 -0.0037265563278677635
106 0.003439033377475047 -0.0020887471178002966 0.005000360082716157
69 -0.020957940257694693 0.002885387053919943 0.006222038980539873
108 0.011622333017586197 -0.0013288520392864783 -7.762641713519363e-05
72 0.007547876332200201 -6.312836936683953e-05 -0.0026407040972998117
80 0.016075391983406035 0.00730147929955688 0.023089035468092173
18 0.014842228658526708 0.014982763871756968 0.01676134389423294
17 0.0019750019137320433 0.005583185303473176 -0.030698879645022752
14 0.008786124526030782 -0.008990266524809389 0.0003838241171445037
16 -0.0066074258829947885 0.0012496009904305826 0.0012092195489397993
15 0.003664175488009979 -0.013223321790137776 -0.0019955897919177123
13 0.005153455915668215 -0.008448210478653307 0.00213345830693959
107 -0.008917905992009478 0.00025423164412356427 0.007735150957521353
71 -0.008602989402965678 -0.03474622777083398 -0.0031422207386960724
68 0.007238916823321141 -0.002649211785259973 0.0026147320434400947
162 -0.01646627787569382 -0.02393387947790882 0.022652896985060778
28 -0.007558077194743297 -0.008085862133682037 0.008175283175636395
66 -0.007697318750118584 0.005772465706824354 0.006683705433780303
184 0.0013399296913631036 0.0035547788146722617 -0.001919541332234629
186 0.011027539151654938 -0.025036646230752534 -0.022044721799119434
87 0.013733676628004794 -0.004418259031584517 0.005956554447856623
86 -0.00016515450847988543 0.003221436272461326 0.005804433168723256
79 0.001688955142743377 -0.001231323242200718 0.006307593080313162
101 0.0012492550588202817 -0.015879086544823375 0.0005535393288378413
130 -0.007422077451458157 0.00046548988396921133 -0.0036962689985475263
158 -0.0030548509314205843 0.00425882773365084 -0.005183897396970862
157 0.004129100752056934 0.007515050341201929 -0.008062433614357621
121 -0.006331920950286273 0.0029033173665636847 -0.001813260306860881
129 0.0023706954932137475 -0.0036444606187075327 -0.0007315226024929428
30 -0.008575527499729898 -0.01615340523177174 0.005972350320744763
123 -0.005618819610742998 -0.007429052533232384 -0.025365633346925626
122 -0.0246544622328944 0.019433412634747814 0.02692190801252245
159 -0.009359406530360282 0.020391187161254196 -0.03624819020937267
12 -0.015232429280172623 -0.005548959351042301 -0.00967895949175265
102 -0.0039049774743769405 0.0015569676336844164 0.011676581872515432
181 0.009513567992904273 0.0024091108878124216 -0.0031976627561959253
51 0.015512412796787039 -0.003021310227471597 -0.014783234870963228
182 0.011479379503526663 -0.010245473558699958 0.010292317562680746
55 -0.004558669581923959 -0.009617179072824633 -0.009398712943735133
56 -0.010923437555230503 -0.00957987607492147 0.007855056195474473
183 -0.009038874395904048 0.006751487021460149 -0.00011825102446289504
